Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Ubl conjugation pathway	37	6.47985989492119	0.08472920669304901	84557, 57534, 8945, 79269, 9099, 10193, 8925, 8924, 84749, 23352, 23014, 9101, 55284, 63893, 8239, 23327, 9320, 23077, 55230, 130507, 9690, 142689, 6477, 85015, 23321, 84461, 54629, 79699, 55958, 51366, 7337, 8315, 7322, 8450, 9960, 51433, 142678	459	149	2353	1.2729891359974266	0.9999999999998429	0.6510887811340893	69.93813149272029
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	6	1.0507880910683012	0.08635389270705066	219736, 128553, 1954, 25988, 55576, 4745	418	13	2164	2.3894000736106	1.0	0.9999256348799253	78.83354515902745
INTERPRO	IPR000195:Rab-GTPase-TBC domain	6	1.0507880910683012	0.08712814045085429	23637, 27352, 125058, 64786, 23158, 23061	447	13	2309	2.3840991223541557	1.0	0.9717489761519756	76.03896997051088
UP_KEYWORDS	Polymorphism	296	51.83887915936952	0.08746091852464034	146057, 8882, 23131, 51571, 65258, 10893, 27067, 79809, 747, 80208, 56916, 84079, 51773, 55230, 219736, 55854, 55852, 55227, 25, 26, 51366, 7337, 1982, 201965, 29904, 5359, 8727, 63929, 4122, 7175, 51167, 10623, 31, 5218, 10724, 2218, 80724, 123879, 7204, 146556, 347733, 64072, 2319, 55210, 9881, 4641, 2975, 23014, 57221, 2977, 84886, 54472, 23392, 22920, 23523, 10885, 1464, 79831, 51280, 323, 324, 284697, 158747, 23001, 23284, 5335, 28231, 2962, 23385, 80304, 27291, 2820, 5128, 84959, 10953, 55275, 5910, 9201, 2899, 23178, 2678, 8642, 56105, 254065, 23230, 6397, 4077, 51133, 10659, 55608, 4651, 64434, 5927, 55915, 64579, 23161, 5924, 23541, 5925, 78999, 4745, 6198, 65005, 9706, 8450, 4356, 4089, 85439, 4163, 10051, 55761, 65981, 8720, 3508, 9099, 56121, 2232, 55255, 84455, 1499, 23352, 23158, 84461, 47, 54901, 26958, 9732, 23348, 10989, 8602, 29110, 389840, 8803, 120892, 200205, 56111, 7094, 2548, 11319, 23049, 142, 4141, 2137, 10818, 4308, 64943, 8925, 51005, 57679, 22878, 8930, 288, 63893, 652991, 9931, 2650, 9652, 23077, 85015, 57569, 7409, 200576, 57020, 22983, 54919, 125058, 92293, 80036, 57169, 51433, 7551, 10144, 23061, 1612, 83891, 64137, 8945, 25988, 284339, 94005, 23195, 81554, 23198, 28996, 10274, 3416, 23327, 10111, 23190, 9429, 23098, 167465, 338567, 9378, 26057, 29966, 79034, 10184, 394, 26275, 2776, 55170, 1778, 162962, 9567, 1118, 221400, 23499, 11022, 10129, 81544, 1636, 84918, 64421, 2182, 5066, 781, 9512, 6655, 57724, 57633, 1939, 22930, 57534, 1047, 3782, 6262, 10397, 57336, 2195, 2194, 9101, 128553, 3631, 80142, 55681, 55718, 9692, 203238, 1138, 57732, 9392, 1136, 636, 9818, 56950, 56165, 9815, 9821, 11188, 54867, 26115, 9960, 54862, 142678, 5789, 6653, 11276, 27352, 57700, 1889, 60509, 64759, 79066, 727957, 1025, 5458, 6709, 5189, 5188, 51061, 84749, 84364, 9854, 9855, 22809, 79660, 2028, 10902, 8897, 91608, 195814, 22828, 9836, 759, 80108, 55576, 25851, 171586, 9135, 126295, 54980, 91949, 4919, 84253, 3064	459	1448	2353	1.0479302832244008	0.9999999999999419	0.6503953016684699	71.13356369062451
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	10	1.7513134851138354	0.08858664190826734	5335, 8533, 26115, 201163, 57534, 4089, 25988, 130507, 1499, 57679	418	29	2164	1.7851839630424022	1.0	0.9999063432784614	79.70550261612553
UP_SEQ_FEATURE	domain:Rab-GAP TBC	6	1.0507880910683012	0.08950930235858047	23637, 27352, 125058, 64786, 23158, 23061	457	13	2343	2.366268304999158	1.0	0.9922775232584757	79.09028331496334
GOTERM_BP_DIRECT	GO:0007271~synaptic transmission, cholinergic	4	0.7005253940455342	0.08983285197789499	1138, 1139, 1136, 1128	418	6	2164	3.4513556618819776	1.0	0.9998721276206708	80.17735895921146
GOTERM_BP_DIRECT	GO:0006383~transcription from RNA polymerase III promoter	4	0.7005253940455342	0.08983285197789499	2975, 2976, 10623, 55718	418	6	2164	3.4513556618819776	1.0	0.9998721276206708	80.17735895921146
GOTERM_BP_DIRECT	GO:0000186~activation of MAPKK activity	4	0.7005253940455342	0.08983285197789499	10818, 5335, 389840, 120892	418	6	2164	3.4513556618819776	1.0	0.9998721276206708	80.17735895921146
INTERPRO	IPR002017:Spectrin repeat	4	0.7005253940455342	0.09038861781111135	23499, 23263, 7204, 6709	447	6	2309	3.443698732289336	1.0	0.9715142877019424	77.34569319030018
INTERPRO	IPR018159:Spectrin/alpha-actinin	4	0.7005253940455342	0.09038861781111135	23499, 23263, 7204, 6709	447	6	2309	3.443698732289336	1.0	0.9715142877019424	77.34569319030018
GOTERM_BP_DIRECT	GO:0001764~neuron migration	7	1.2259194395796849	0.09057915646598219	9201, 23284, 347733, 8239, 323, 84892, 1499	418	17	2164	2.131719673515339	1.0	0.9998216164127472	80.45496729016472
UP_KEYWORDS	Ubl conjugation	67	11.733800350262696	0.09224946445482424	9079, 10818, 56252, 1938, 57534, 200734, 22933, 10193, 8924, 9927, 2899, 2194, 9101, 128553, 55284, 63893, 56916, 51773, 23077, 55718, 602, 8396, 57732, 5924, 55361, 25, 8394, 10376, 8450, 4089, 7551, 85439, 3181, 1612, 26043, 142678, 347733, 5144, 29979, 25988, 1025, 1499, 2975, 64376, 84749, 28996, 23327, 22809, 23392, 55660, 10902, 80762, 30845, 23321, 23523, 84461, 47, 22828, 324, 29110, 7431, 11022, 5335, 29117, 7812, 142, 3064	459	293	2353	1.1722396960300996	0.9999999999999899	0.6584704363624776	73.12344096553566
UP_SEQ_FEATURE	sequence variant	300	52.53940455341506	0.09335389606810249	56098, 146057, 8882, 23131, 51571, 65258, 10893, 27067, 79809, 747, 80208, 56916, 84079, 51773, 55230, 219736, 55854, 55852, 55227, 25, 26, 51366, 7337, 1982, 201965, 29904, 5359, 8727, 63929, 4122, 7175, 51167, 10623, 31, 5218, 10724, 2218, 80724, 7204, 5250, 146556, 64072, 2319, 55210, 9881, 4641, 2975, 23014, 57221, 2977, 84886, 54472, 8443, 23392, 22920, 23523, 10885, 1464, 51280, 79831, 324, 284697, 158747, 23001, 23284, 5335, 28231, 2962, 23385, 80304, 27291, 2820, 1837, 84959, 10953, 55275, 5910, 9201, 2899, 23178, 2678, 8642, 56105, 254065, 23230, 6397, 4077, 51133, 10659, 55608, 4651, 64434, 5927, 55915, 201163, 64579, 23161, 5924, 23541, 5925, 78999, 4745, 6198, 65005, 9706, 8450, 4356, 4089, 85439, 4163, 10051, 55761, 65981, 8720, 3508, 9099, 56121, 2232, 55255, 84455, 1499, 1807, 23352, 23158, 84461, 47, 54901, 26958, 9732, 23348, 10989, 8602, 29110, 389840, 8803, 120892, 200205, 56111, 7094, 2548, 11319, 23049, 142, 4141, 2137, 10818, 4308, 64943, 8925, 51005, 9927, 57679, 22878, 8930, 288, 63893, 652991, 9931, 2650, 9652, 23077, 85015, 57569, 7409, 200576, 57020, 22983, 54919, 125058, 92293, 80036, 57169, 51433, 7551, 10144, 23061, 1612, 83891, 64137, 8945, 25988, 284339, 94005, 23195, 81554, 23198, 28996, 10274, 3798, 3416, 23327, 10111, 23190, 9429, 23098, 167465, 9378, 338567, 26057, 29966, 79034, 10184, 394, 26275, 2776, 55170, 1778, 162962, 9567, 1118, 221400, 23499, 11022, 10129, 81544, 1636, 84918, 64421, 2182, 5066, 781, 9512, 6655, 57724, 57633, 1939, 22930, 1047, 3782, 8575, 6262, 10397, 57336, 2195, 2194, 9101, 128553, 3631, 80142, 55681, 55718, 9692, 203238, 1138, 57732, 9392, 1136, 2713, 9818, 56950, 56165, 9815, 9821, 11188, 54867, 9960, 54862, 142678, 5789, 6653, 11276, 27352, 57700, 1889, 60509, 64759, 79066, 727957, 1025, 5458, 6709, 5189, 5188, 51061, 84749, 84364, 9854, 9855, 22809, 79660, 2028, 10902, 8897, 91608, 195814, 26503, 22828, 9836, 759, 80108, 55576, 25851, 171586, 9135, 126295, 54980, 91949, 4919, 84253, 3064	457	1471	2343	1.0455978234190708	1.0	0.9926944631436171	80.51598257090117
UP_KEYWORDS	Protease	25	4.378283712784588	0.09518384723083076	9512, 8720, 1889, 10893, 54629, 23473, 60509, 121665, 9099, 23173, 84749, 2678, 7511, 9101, 63929, 90701, 1636, 54858, 8239, 9960, 3416, 55230, 4326, 2028, 85015	459	95	2353	1.3490425409930054	0.9999999999999966	0.6585131152988523	74.27921634026917
GOTERM_BP_DIRECT	GO:0042447~hormone catabolic process	3	0.5253940455341506	0.09695480135533972	1889, 1636, 3416	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0014910~regulation of smooth muscle cell migration	3	0.5253940455341506	0.09695480135533972	1636, 5361, 6653	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0010815~bradykinin catabolic process	3	0.5253940455341506	0.09695480135533972	7511, 1889, 3416	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0001702~gastrulation with mouth forming second	3	0.5253940455341506	0.09695480135533972	10818, 4089, 1499	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0071872~cellular response to epinephrine stimulus	3	0.5253940455341506	0.09695480135533972	5144, 22933, 6262	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0007185~transmembrane receptor protein tyrosine phosphatase signaling pathway	3	0.5253940455341506	0.09695480135533972	10818, 7204, 5789	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0031641~regulation of myelination	3	0.5253940455341506	0.09695480135533972	8882, 22933, 1499	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_BP_DIRECT	GO:0060402~calcium ion transport into cytosol	3	0.5253940455341506	0.09695480135533972	781, 4308, 6262	418	3	2164	5.177033492822967	1.0	0.9998591842862593	82.68175023005752
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	15	2.626970227670753	0.09734141761924131	84557, 636, 29979, 2319, 57534, 55361, 200576, 4641, 22878, 25851, 80208, 120892, 4077, 23392, 2028	435	51	2251	1.5219743069641651	1.0	0.9976582871194041	76.20233641422867
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	15	2.626970227670753	0.09734141761924131	9378, 8882, 4651, 29966, 1136, 3782, 55361, 25, 57521, 57679, 81544, 120892, 3798, 57282, 2182	435	51	2251	1.5219743069641651	1.0	0.9976582871194041	76.20233641422867
INTERPRO	IPR010606:Mib-herc2	3	0.5253940455341506	0.09739145701195315	57534, 8924, 142678	447	3	2309	5.165548098434004	1.0	0.9752915700821178	79.93009140057781
INTERPRO	IPR024731:EGF domain, merozoite surface protein 1-like	3	0.5253940455341506	0.09739145701195315	1954, 55576, 4745	447	3	2309	5.165548098434004	1.0	0.9752915700821178	79.93009140057781
INTERPRO	IPR017946:PLC-like phosphodiesterase, TIM beta/alpha-barrel domain	3	0.5253940455341506	0.09739145701195315	5335, 81544, 284161	447	3	2309	5.165548098434004	1.0	0.9752915700821178	79.93009140057781
INTERPRO	IPR027484:Phosphatidylinositol-4-phosphate 5-kinase, N-terminal domain	3	0.5253940455341506	0.09739145701195315	8396, 200576, 8394	447	3	2309	5.165548098434004	1.0	0.9752915700821178	79.93009140057781
INTERPRO	IPR027483:Phosphatidylinositol-4-phosphate 5-kinase, C-terminal	3	0.5253940455341506	0.09739145701195315	8396, 200576, 8394	447	3	2309	5.165548098434004	1.0	0.9752915700821178	79.93009140057781
INTERPRO	IPR002498:Phosphatidylinositol-4-phosphate 5-kinase, core	3	0.5253940455341506	0.09739145701195315	8396, 200576, 8394	447	3	2309	5.165548098434004	1.0	0.9752915700821178	79.93009140057781
GOTERM_MF_DIRECT	GO:0016308~1-phosphatidylinositol-4-phosphate 5-kinase activity	3	0.5253940455341506	0.09845865369637921	8396, 200576, 8394	424	3	2177	5.1344339622641515	1.0	0.9907119705194003	78.59843272663016
GOTERM_MF_DIRECT	GO:0030676~Rac guanyl-nucleotide exchange factor activity	3	0.5253940455341506	0.09845865369637921	9855, 7409, 57679	424	3	2177	5.1344339622641515	1.0	0.9907119705194003	78.59843272663016
GOTERM_MF_DIRECT	GO:0004888~transmembrane signaling receptor activity	3	0.5253940455341506	0.09845865369637921	9378, 4074, 6653	424	3	2177	5.1344339622641515	1.0	0.9907119705194003	78.59843272663016
UP_SEQ_FEATURE	domain:Ig-like C2-type	3	0.5253940455341506	0.09876705575886864	57633, 4919, 7204	457	3	2343	5.12691466083151	1.0	0.9936327487838976	82.36909159201436
UP_SEQ_FEATURE	domain:PIPK	3	0.5253940455341506	0.09876705575886864	8396, 200576, 8394	457	3	2343	5.12691466083151	1.0	0.9936327487838976	82.36909159201436
